Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Superkingdom	Phylum	Class	Order	Genus	Species
00012	BAZ39800.1	GCA_004296455.1	+	3466531	3467049	3571	4089	0	BAZ39804.1	RDD domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. NIES-4101

00013	WP_144416121.1	GCF_000734895.2	+	4679006	4679503	-4232	-3735	0	WP_035155738.1	acyl-CoA thioesterase	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. 336/3
00013	WP_144416121.1	GCF_000734895.2	-	4679637	4680722	-3601	-2516	61	WP_052754497.1	pentapeptide repeat-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. 336/3
00013	WP_144416121.1	GCF_000734895.2	+	4681200	4682663	-2038	-575	71	WP_035155739.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. 336/3
00013	WP_144416121.1	GCF_000734895.2	+	4682920	4683180	-318	-58	75	WP_035155740.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. 336/3
00013	WP_144416121.1	GCF_000734895.2	+	4683239	4683574	1	336	80	WP_144416121.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. 336/3
00013	WP_144416121.1	GCF_000734895.2	+	4683937	4684128	699	890	77	WP_035155745.1	30S ribosomal protein S21	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. 336/3
00013	WP_144416121.1	GCF_000734895.2	+	4684351	4685304	1113	2066	78	WP_035155747.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. 336/3
00013	WP_144416121.1	GCF_000734895.2	-	4685307	4686170	2069	2932	11	WP_035155749.1	DNA-formamidopyrimidine glycosylase	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. 336/3
00013	WP_144416121.1	GCF_000734895.2	-	4686764	4686976	3526	3738	10	WP_035155751.1	photosystem I reaction center subunit IV	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Calothrix	Calothrix sp. 336/3

00015	WP_106882388.1	GCF_003017785.1	-	3275	3607	-1480	-1148	48	WP_106882385.1	TatA/E family twin arginine-targeting protein translocase	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	filamentous	filamentous cyanobacterium CCP5
00015	WP_106882388.1	GCF_003017785.1	-	2868	3071	-944	-741	47	WP_106882384.1	photosystem II reaction center protein PsbH	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	filamentous	filamentous cyanobacterium CCP5
00015	WP_106882388.1	GCF_003017785.1	+	2661	2792	-665	-534	46	WP_106882383.1	photosystem II reaction center protein PsbN	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	filamentous	filamentous cyanobacterium CCP5
00015	WP_106882388.1	GCF_003017785.1	+	2155	2409	-282	-28	75	WP_106882382.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	filamentous	filamentous cyanobacterium CCP5
00015	WP_106882388.1	GCF_003017785.1	+	1758	2126	1	369	80	WP_106882388.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	filamentous	filamentous cyanobacterium CCP5
00015	WP_106882388.1	GCF_003017785.1	+	745	1734	393	1382	78	WP_106882381.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	filamentous	filamentous cyanobacterium CCP5

00016	WP_006455717.1	GCF_000155595.1	-	4700586	4701023	-1826	-1389	48	WP_006454391.1	TatA/E family twin arginine-targeting protein translocase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
00016	WP_006455717.1	GCF_000155595.1	-	4700131	4700334	-1137	-934	47	WP_038016562.1	photosystem II reaction center protein PsbH	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
00016	WP_006455717.1	GCF_000155595.1	+	4699922	4700062	-865	-725	46	WP_006457718.1	photosystem II reaction center protein PsbN	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
00016	WP_006455717.1	GCF_000155595.1	+	4699290	4699538	-341	-93	75	WP_006454975.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
00016	WP_006455717.1	GCF_000155595.1	+	4698801	4699196	1	396	80	WP_006455717.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
00016	WP_006455717.1	GCF_000155595.1	+	4697586	4698542	655	1611	78	WP_038016558.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
00016	WP_006455717.1	GCF_000155595.1	+	4694127	4697372	1825	5070	45	WP_006457724.1	DEAD/DEAH box helicase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
00016	WP_006455717.1	GCF_000155595.1	-	4692747	4693949	5248	6450	0	WP_006453858.1	aspartate aminotransferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335
00016	WP_006455717.1	GCF_000155595.1	-	4691428	4692627	6570	7769	0	WP_006454793.1	iron-containing alcohol dehydrogenase family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechococcus	Synechococcus sp. PCC 7335

00017	WP_023071406.1	GCF_000482245.1	-	29908	30222	-1580	-1266	48	WP_023071402.1	TatA/E family twin arginine-targeting protein translocase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. Heron Island J
00017	WP_023071406.1	GCF_000482245.1	-	30431	30634	-1057	-854	47	WP_023071403.1	photosystem II reaction center protein PsbH	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. Heron Island J
00017	WP_023071406.1	GCF_000482245.1	+	30711	30842	-777	-646	46	WP_023071404.1	photosystem II reaction center protein PsbN	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. Heron Island J
00017	WP_023071406.1	GCF_000482245.1	+	31098	31346	-390	-142	75	WP_023071405.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. Heron Island J
00017	WP_023071406.1	GCF_000482245.1	+	31489	31875	1	387	80	WP_023071406.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. Heron Island J
00017	WP_023071406.1	GCF_000482245.1	+	31976	32929	488	1441	78	WP_031291898.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. Heron Island J
00017	WP_023071406.1	GCF_000482245.1	+	33010	36228	1522	4740	45	WP_023071408.1	DEAD/DEAH box helicase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. Heron Island J
00017	WP_023071406.1	GCF_000482245.1	+	36734	38038	5246	6550	22	WP_152532077.1	RNA polymerase sigma factor SigC	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. Heron Island J
00017	WP_023071406.1	GCF_000482245.1	+	38301	40925	6813	9437	27	WP_023071410.1	DUF4114 domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. Heron Island J

00018	WP_121967814.1	GCF_002286735.1	-	30461	30835	-1329	-955	48	WP_121967818.1	TatA/E family twin arginine-targeting protein translocase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. BC1307
00018	WP_121967814.1	GCF_002286735.1	-	30183	30386	-880	-677	47	WP_121967817.1	photosystem II reaction center protein PsbH	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. BC1307
00018	WP_121967814.1	GCF_002286735.1	+	29974	30114	-608	-468	46	WP_121967816.1	photosystem II reaction center protein PsbN	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. BC1307
00018	WP_121967814.1	GCF_002286735.1	+	29508	29756	-250	-2	75	WP_121967815.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. BC1307
00018	WP_121967814.1	GCF_002286735.1	+	29050	29505	1	456	80	WP_121967814.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. BC1307
00018	WP_121967814.1	GCF_002286735.1	+	28046	28999	507	1460	78	WP_121967813.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. BC1307
00018	WP_121967814.1	GCF_002286735.1	+	24771	27956	1550	4735	45	WP_121967812.1	DEAD/DEAH box helicase	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. BC1307
00018	WP_121967814.1	GCF_002286735.1	+	24618	24755	4751	4888	0	WP_121967811.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. BC1307
00018	WP_121967814.1	GCF_002286735.1	+	22565	23755	5751	6941	22	WP_121967998.1	RNA polymerase sigma factor SigC	Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Leptolyngbya	Leptolyngbya sp. BC1307

00019	WP_052584896.1	GCF_000176895.2	+	880	1666	-1146	-360	10000	ARTHRO_RS22125	pseudogene	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnospira	Limnospira indica
00019	WP_052584896.1	GCF_000176895.2	+	449	742	-222	71	75	WP_008055729.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnospira	Limnospira indica
00019	WP_052584896.1	GCF_000176895.2	+	97	519	1	423	80	WP_052584896.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnospira	Limnospira indica

00020	WP_084639422.1	GCF_001870905.1	+	336	1787	-1795	-344	71	WP_071516057.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Geitlerinema	Geitlerinema sp. PCC 9228
00020	WP_084639422.1	GCF_001870905.1	+	1909	2169	-222	38	75	WP_071516058.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Geitlerinema	Geitlerinema sp. PCC 9228
00020	WP_084639422.1	GCF_001870905.1	+	2132	2626	1	495	80	WP_084639422.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Geitlerinema	Geitlerinema sp. PCC 9228
00020	WP_084639422.1	GCF_001870905.1	+	2790	3746	659	1615	78	WP_071516060.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Geitlerinema	Geitlerinema sp. PCC 9228

00021	WP_048321220.1	GCF_001039555.1	-	27248	27724	-3748	-3272	18	WP_021832141.1	NAD(P)H-quinone oxidoreductase subunit N	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Crocosphaera	Crocosphaera watsonii
00021	WP_048321220.1	GCF_001039555.1	+	27922	28038	-3074	-2958	35	WP_007303656.1	photosystem II reaction center protein I	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Crocosphaera	Crocosphaera watsonii
00021	WP_048321220.1	GCF_001039555.1	+	28209	30680	-2787	-316	30	WP_048321219.1	DUF3769 domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Crocosphaera	Crocosphaera watsonii
00021	WP_048321220.1	GCF_001039555.1	+	30756	31004	-240	8	75	WP_007309195.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Crocosphaera	Crocosphaera watsonii
00021	WP_048321220.1	GCF_001039555.1	+	30997	31278	1	282	80	WP_048321220.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Chroococcales	Crocosphaera	Crocosphaera watsonii

00022	OKH36044.1	GCA_001904725.1	-	122227	123225	-4771	-3773	0	OKH36048.1	glycosyltransferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
00022	OKH36044.1	GCA_001904725.1	-	120459	122144	-3690	-2005	0	OKH36047.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
00022	OKH36044.1	GCA_001904725.1	+	118773	120236	-1782	-319	71	OKH36046.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
00022	OKH36044.1	GCA_001904725.1	+	118434	118694	-240	20	75	OKH36045.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
00022	OKH36044.1	GCA_001904725.1	+	118052	118453	1	402	80	OKH36044.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
00022	OKH36044.1	GCA_001904725.1	+	117711	117884	570	743	77	OKH36043.1	30S ribosomal protein S21	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
00022	OKH36044.1	GCA_001904725.1	+	116557	117513	941	1897	78	OKH36042.1	phosphate starvation-inducible protein PhoH	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
00022	OKH36044.1	GCA_001904725.1	+	115818	116225	2229	2636	79	OKH36041.1	heme utilization protein HuvX	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71
00022	OKH36044.1	GCA_001904725.1	+	114953	115774	2680	3501	70	OKH36040.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Phormidium	Phormidium ambiguum IAM M-71

00023	WP_067774034.1	GCF_001548375.1	+	5950866	5952233	-4539	-3172	0	WP_067774045.1	aminopeptidase P family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756
00023	WP_067774034.1	GCF_001548375.1	+	5949871	5950494	-2800	-2177	0	WP_067774042.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756
00023	WP_067774034.1	GCF_001548375.1	+	5948161	5949624	-1930	-467	71	WP_067774039.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756
00023	WP_067774034.1	GCF_001548375.1	+	5947653	5947916	-222	41	75	WP_067774036.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756
00023	WP_067774034.1	GCF_001548375.1	+	5947259	5947693	1	435	80	WP_067774034.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756
00023	WP_067774034.1	GCF_001548375.1	+	5946851	5947027	667	843	77	WP_010996119.1	30S ribosomal protein S21	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756
00023	WP_067774034.1	GCF_001548375.1	+	5945523	5946476	1218	2171	78	WP_067774031.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756
00023	WP_067774034.1	GCF_001548375.1	+	5945068	5945472	2222	2626	79	WP_067774029.1	heme utilization protein HuvX	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756
00023	WP_067774034.1	GCF_001548375.1	+	5944152	5944991	2703	3542	70	WP_067774026.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc sp. NIES-3756

00024	WP_082218351.1	GCF_000332335.1	-	5802660	5803805	-3728	-2583	10000	OSC10802_RS41775	pseudogene	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria sp. PCC 10802
00024	WP_082218351.1	GCF_000332335.1	+	5804344	5804517	-2044	-1871	0	WP_155968373.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria sp. PCC 10802
00024	WP_082218351.1	GCF_000332335.1	+	5804549	5805991	-1839	-397	71	WP_017719621.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria sp. PCC 10802
00024	WP_082218351.1	GCF_000332335.1	+	5806166	5806414	-222	26	75	WP_017719623.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria sp. PCC 10802
00024	WP_082218351.1	GCF_000332335.1	+	5806389	5806826	1	438	80	WP_082218351.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria sp. PCC 10802
00024	WP_082218351.1	GCF_000332335.1	-	5807194	5807442	806	1054	0	WP_017719624.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria sp. PCC 10802
00024	WP_082218351.1	GCF_000332335.1	+	5807662	5808615	1274	2227	78	WP_017719625.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria sp. PCC 10802
00024	WP_082218351.1	GCF_000332335.1	+	5808877	5809281	2489	2893	79	WP_017719626.1	heme utilization protein HuvX	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria sp. PCC 10802
00024	WP_082218351.1	GCF_000332335.1	+	5809346	5810209	2958	3821	70	WP_017719627.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Oscillatoria	Oscillatoria sp. PCC 10802

00025	WP_046281311.1	GCF_000972705.2	+	15571	15864	-222	71	75	WP_046281312.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnoraphis	Limnoraphis robusta
00025	WP_046281311.1	GCF_000972705.2	+	15204	15641	1	438	80	WP_046281311.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnoraphis	Limnoraphis robusta
00025	WP_046281311.1	GCF_000972705.2	+	14918	15088	554	724	10000	WN50_RS13410	pseudogene	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnoraphis	Limnoraphis robusta
00025	WP_046281311.1	GCF_000972705.2	+	13968	14921	721	1674	78	WP_046281310.1	PhoH family protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnoraphis	Limnoraphis robusta
00025	WP_046281311.1	GCF_000972705.2	+	13522	13932	1710	2120	79	WP_152964801.1	heme utilization protein HuvX	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnoraphis	Limnoraphis robusta
00025	WP_046281311.1	GCF_000972705.2	+	12687	13514	2128	2955	70	WP_046281308.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnoraphis	Limnoraphis robusta

00026	CBN56019.1	GCA_000180455.1	+	70	357	-255	32	75	CBN56018.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Kamptonema	Kamptonema sp. PCC 6506
00026	CBN56019.1	GCA_000180455.1	+	326	790	1	465	80	CBN56019.1	conserved hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Kamptonema	Kamptonema sp. PCC 6506
00026	CBN56019.1	GCA_000180455.1	+	654	902	329	577	0	CBN56020.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Kamptonema	Kamptonema sp. PCC 6506
00026	CBN56019.1	GCA_000180455.1	+	1054	2007	729	1682	78	CBN56021.1	PhoH-like protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Kamptonema	Kamptonema sp. PCC 6506
00026	CBN56019.1	GCA_000180455.1	+	2120	2533	1795	2208	0	CBN56022.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Kamptonema	Kamptonema sp. PCC 6506
00026	CBN56019.1	GCA_000180455.1	+	2577	2981	2252	2656	79	CBN56023.1	heme utilization protein HuvX	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Kamptonema	Kamptonema sp. PCC 6506

00027	CDM93748.1	GCA_000973065.1	+	1382506	1382679	-2025	-1852	0	CDM93744.1	protein of unknown function	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
00027	CDM93748.1	GCA_000973065.1	-	1382584	1382739	-1947	-1792	0	CDM93745.1	conserved protein of unknown function	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
00027	CDM93748.1	GCA_000973065.1	+	1382756	1384171	-1775	-360	71	CDM93746.1	Signal Recognition Particle (SRP) component with 4.5S RNA (ffs)	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
00027	CDM93748.1	GCA_000973065.1	+	1384309	1384602	-222	71	75	CDM93747.1	30S ribosomal subunit protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
00027	CDM93748.1	GCA_000973065.1	+	1384532	1384744	1	213	80	CDM93748.1	conserved protein of unknown function	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
00027	CDM93748.1	GCA_000973065.1	+	1384807	1384959	276	428	76	CDM93749.1	conserved protein of unknown function	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
00027	CDM93748.1	GCA_000973065.1	+	1385429	1386382	898	1851	78	CDM93750.1	PhoH-like protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
00027	CDM93748.1	GCA_000973065.1	+	1386420	1386806	1889	2275	79	CDM93751.1	conserved protein of unknown function	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnospira	Limnospira indica PCC 8005
00027	CDM93748.1	GCA_000973065.1	-	1386931	1387461	2400	2930	0	CDM93752.1	conserved protein of unknown function	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Limnospira	Limnospira indica PCC 8005

00028	PLS68317.1	GCA_002861535.1	+	7890	9176	-6239	-4953	55	PLS68320.1	efflux transporter periplasmic adaptor subunit	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium M5B4
00028	PLS68317.1	GCA_002861535.1	+	4722	7909	-4972	-1785	10000	CV045_08565	pseudogene	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium M5B4
00028	PLS68317.1	GCA_002861535.1	+	3275	4663	-1726	-338	71	PLS68319.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium M5B4
00028	PLS68317.1	GCA_002861535.1	+	2929	3216	-279	8	75	PLS68318.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium M5B4
00028	PLS68317.1	GCA_002861535.1	+	2646	2936	1	291	80	PLS68317.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium M5B4
00028	PLS68317.1	GCA_002861535.1	+	1218	2555	382	1719	56	PLS68324.1	DUF2252 domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium M5B4
00028	PLS68317.1	GCA_002861535.1	-	383	1060	1877	2554	0	PLS68316.1	DUF1995 domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium M5B4
00028	PLS68317.1	GCA_002861535.1	+	1	194	2743	2936	10000	CV045_08535	pseudogene	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium M5B4

00029	RMF21621.1	GCA_003695125.1	+	207	1796	-4609	-3020	0	RMF21617.1	phosphoglycerate dehydrogenase	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J083
00029	RMF21621.1	GCA_003695125.1	+	2019	2927	-2797	-1889	0	RMF21618.1	50S ribosomal protein L11 methyltransferase	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J083
00029	RMF21621.1	GCA_003695125.1	+	3036	4487	-1780	-329	71	RMF21619.1	signal recognition particle protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J083
00029	RMF21621.1	GCA_003695125.1	+	4576	4827	-240	11	75	RMF21620.1	30S ribosomal protein S16	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J083
00029	RMF21621.1	GCA_003695125.1	+	4817	5191	1	375	80	RMF21621.1	KH domain-containing protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J083
00029	RMF21621.1	GCA_003695125.1	-	5230	6093	414	1277	42	RMF21622.1	formyltetrahydrofolate deformylase	Bacteria	Cyanobacteria	Cyanobacteria_na	Cyanobacteria_na_na	Cyanobacteria	Cyanobacteria bacterium J083

00030	TKZ26913.1	GCA_005518235.1	+	100617	100852	-3478	-3243	10000	EBE85_11075	pseudogene	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Hormoscilla	Hormoscilla sp. GUM007
00030	TKZ26913.1	GCA_005518235.1	+	99167	99757	-2383	-1793	0	TKZ26916.1	hypothetical protein	Bacteria	Cyanobacteria	Cyanobacteria_na	Oscillatoriales	Hormoscilla	Hormoscilla sp. GUM007
