Operon type	Target	AssemblyId	Gene direction	Gene start	Gene end	Relative gene start	Relative gene end	Protein family code	EntrzID	Protein name	Transmembrane/Signal peptide prediction	Superkingdom	Phylum	Class	Order	Genus	Species
00013	E1QFI5_DESB2	GCA_000143965.1	-	1067351	1068169	-1648	-830	13	ADK84323.1	MazG family protein		Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculus	Desulfarculus baarsii DSM 2075
00013	E1QFI5_DESB2	GCA_000143965.1	-	1066755	1067354	-833	-234	0	ADK84322.1	Colicin V production protein	TM	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculus	Desulfarculus baarsii DSM 2075
00013	E1QFI5_DESB2	GCA_000143965.1	+	1065564	1066520	1	957	23	ADK84321.1	PhoH family protein		Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculus	Desulfarculus baarsii DSM 2075
00013	E1QFI5_DESB2	GCA_000143965.1	+	1063847	1065559	962	2674	11	ADK84320.1	7TM receptor with intracellular metal dependent phosphohydrolase	TM	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculus	Desulfarculus baarsii DSM 2075
00013	E1QFI5_DESB2	GCA_000143965.1	+	1063471	1063893	2628	3050	22	ADK84319.1	protein of unknown function UPF0054		Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculus	Desulfarculus baarsii DSM 2075
00013	E1QFI5_DESB2	GCA_000143965.1	+	1062732	1063490	3031	3789	0	ADK84318.1	pyridoxal phosphate biosynthetic protein PdxJ		Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculus	Desulfarculus baarsii DSM 2075
00013	E1QFI5_DESB2	GCA_000143965.1	+	1062352	1062729	3792	4169	0	ADK84317.1	holo-acyl-carrier-protein synthase		Bacteria	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculus	Desulfarculus baarsii DSM 2075

00014	I4BVM3_ACEMN	GCA_000266925.1	+	647209	650340	-5687	-2556	14	AFM21326.1	transcription-repair coupling factor Mfd		Bacteria	Synergistetes	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
00014	I4BVM3_ACEMN	GCA_000266925.1	+	650319	651140	-2577	-1756	13	AFM21327.1	MazG family protein		Bacteria	Synergistetes	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
00014	I4BVM3_ACEMN	GCA_000266925.1	+	651148	652599	-1748	-297	12	AFM21328.1	pyruvate/oxaloacetate carboxyltransferase		Bacteria	Synergistetes	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
00014	I4BVM3_ACEMN	GCA_000266925.1	+	652627	652869	-269	-27	0	AFM21329.1	thioredoxin-like protein		Bacteria	Synergistetes	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
00014	I4BVM3_ACEMN	GCA_000266925.1	+	652897	653925	1	1029	23	AFM21330.1	phosphate starvation-inducible protein PhoH%2C predicted ATPase		Bacteria	Synergistetes	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
00014	I4BVM3_ACEMN	GCA_000266925.1	+	653879	655912	983	3016	11	AFM21331.1	putative domain HDIG-containing protein	TM	Bacteria	Synergistetes	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
00014	I4BVM3_ACEMN	GCA_000266925.1	+	655934	656443	3038	3547	22	AFM21332.1	metalloprotein%2C YbeY/UPF0054 family		Bacteria	Synergistetes	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
00014	I4BVM3_ACEMN	GCA_000266925.1	+	656445	657734	3549	4838	19	AFM21333.1	CBS domain-containing protein	TM	Bacteria	Synergistetes	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181
00014	I4BVM3_ACEMN	GCA_000266925.1	+	657741	658448	4845	5552	0	AFM21334.1	DNA replication and repair protein RecO		Bacteria	Synergistetes	Synergistia	Synergistales	Acetomicrobium	Acetomicrobium mobile DSM 13181

00015	A0A0B6WVG5_9BACT	GCA_000820845.2	+	427408	429435	-6096	-4069	1	CDM65284.1	diguanylate cyclase with GAF sensor		Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonas	Pyrinomonas methylaliphatogenes
00015	A0A0B6WVG5_9BACT	GCA_000820845.2	+	429413	431656	-4091	-1848	0	CDM65285.1	anti-sigma regulatory factor (Ser/Thr protein kinase)		Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonas	Pyrinomonas methylaliphatogenes
00015	A0A0B6WVG5_9BACT	GCA_000820845.2	+	431676	432050	-1828	-1454	0	CDM65286.1	anti-anti-sigma regulatory factor (antagonist of anti-sigma factor)		Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonas	Pyrinomonas methylaliphatogenes
00015	A0A0B6WVG5_9BACT	GCA_000820845.2	+	432062	433333	-1442	-171	0	CDM65287.1	uncharacterized domain HDIG-containing protein		Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonas	Pyrinomonas methylaliphatogenes
00015	A0A0B6WVG5_9BACT	GCA_000820845.2	+	433505	434458	1	954	23	CDM65288.1	phosphate starvation-inducible protein PhoH%2C predicted ATPase		Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonas	Pyrinomonas methylaliphatogenes
00015	A0A0B6WVG5_9BACT	GCA_000820845.2	+	434511	434948	1007	1444	22	CDM65289.1	probable rRNA maturation factor YbeY		Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonas	Pyrinomonas methylaliphatogenes
00015	A0A0B6WVG5_9BACT	GCA_000820845.2	+	434965	436260	1461	2756	19	CDM65290.1	CBS domain-containing protein	TM	Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonas	Pyrinomonas methylaliphatogenes
00015	A0A0B6WVG5_9BACT	GCA_000820845.2	+	436446	436877	2942	3373	0	CDM65291.1	predicted Fe-S oxidoreductase		Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonas	Pyrinomonas methylaliphatogenes
00015	A0A0B6WVG5_9BACT	GCA_000820845.2	+	436924	437139	3420	3635	0	CDM65292.1	hypothetical protein		Bacteria	Acidobacteria	Blastocatellia	Blastocatellales	Pyrinomonas	Pyrinomonas methylaliphatogenes

00016	A0A102DF82_9SPHN	GCA_001519055.1	+	541069	541509	-3763	-3323	0	KUR80365.1	transcriptional regulator		Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Novosphingobium	Novosphingobium sp. Fuku2-ISO-50
00016	A0A102DF82_9SPHN	GCA_001519055.1	+	541712	542134	-3120	-2698	0	KUR80366.1	Fur family transcriptional regulator		Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Novosphingobium	Novosphingobium sp. Fuku2-ISO-50
00016	A0A102DF82_9SPHN	GCA_001519055.1	+	542106	542975	-2726	-1857	0	KUR80367.1	acyl-phosphate glycerol 3-phosphate acyltransferase	TM	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Novosphingobium	Novosphingobium sp. Fuku2-ISO-50
00016	A0A102DF82_9SPHN	GCA_001519055.1	+	543030	544352	-1802	-480	21	KUR80368.1	(dimethylallyl)adenosine tRNA methylthiotransferase		Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Novosphingobium	Novosphingobium sp. Fuku2-ISO-50
00016	A0A102DF82_9SPHN	GCA_001519055.1	+	544833	545915	1	1083	23	KUR80369.1	phosphate starvation-inducible protein PhoH		Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Novosphingobium	Novosphingobium sp. Fuku2-ISO-50
00016	A0A102DF82_9SPHN	GCA_001519055.1	+	545930	546418	1098	1586	22	KUR80477.1	rRNA maturation RNase YbeY		Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Novosphingobium	Novosphingobium sp. Fuku2-ISO-50
00016	A0A102DF82_9SPHN	GCA_001519055.1	+	546445	547398	1613	2566	19	KUR80478.1	cobalt transporter		Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Novosphingobium	Novosphingobium sp. Fuku2-ISO-50
00016	A0A102DF82_9SPHN	GCA_001519055.1	+	547459	548340	2627	3508	3	KUR80370.1	LysR family transcriptional regulator		Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Novosphingobium	Novosphingobium sp. Fuku2-ISO-50
00016	A0A102DF82_9SPHN	GCA_001519055.1	-	548350	549327	3518	4495	1	KUR80371.1	diguanylate cyclase		Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Novosphingobium	Novosphingobium sp. Fuku2-ISO-50

00017	A0A179D2U7_9BACT	GCA_001652585.1	-	23969	24619	-3072	-2422	0	OAQ19962.1	hypothetical protein	TM	Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermosulfurimonas	Thermosulfurimonas dismutans
00017	A0A179D2U7_9BACT	GCA_001652585.1	-	23489	23968	-2421	-1942	0	OAQ19961.1	flavin reductase domain protein%2C FMN-binding		Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermosulfurimonas	Thermosulfurimonas dismutans
00017	A0A179D2U7_9BACT	GCA_001652585.1	+	23392	23508	-1961	-1845	0	OAQ19960.1	hypothetical protein		Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermosulfurimonas	Thermosulfurimonas dismutans
00017	A0A179D2U7_9BACT	GCA_001652585.1	+	21581	23356	-1809	-34	0	OAQ19959.1	Chloride channel protein	TM	Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermosulfurimonas	Thermosulfurimonas dismutans
00017	A0A179D2U7_9BACT	GCA_001652585.1	+	20587	21546	1	960	23	OAQ19958.1	Phosphate starvation-inducible protein PhoH%2C predicted ATPase		Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermosulfurimonas	Thermosulfurimonas dismutans
00017	A0A179D2U7_9BACT	GCA_001652585.1	+	19559	20590	957	1988	0	OAQ19957.1	Molybdopterin biosynthesis protein MoeA		Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermosulfurimonas	Thermosulfurimonas dismutans
00017	A0A179D2U7_9BACT	GCA_001652585.1	+	19262	19558	1989	2285	0	OAQ19956.1	Integral membrane protein YggT%2C involved in response to extracytoplasmic stress (osmotic shock)	TM	Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermosulfurimonas	Thermosulfurimonas dismutans
00017	A0A179D2U7_9BACT	GCA_001652585.1	+	18786	19262	2285	2761	0	OAQ19955.1	Cell division initiation protein DivIVA		Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermosulfurimonas	Thermosulfurimonas dismutans
00017	A0A179D2U7_9BACT	GCA_001652585.1	+	18569	18829	2718	2978	0	OAQ19954.1	hypothetical protein		Bacteria	Thermodesulfobacteria	Thermodesulfobacteria	Thermodesulfobacteriales	Thermosulfurimonas	Thermosulfurimonas dismutans

00018	A0A1D9BE35_9NEIS	GCA_001808185.1	+	1919493	1919759	-3262	-2996	0	AOY00580.1	transglycosylase	TM	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Jeongeupia	Jeongeupia sp. USM3
00018	A0A1D9BE35_9NEIS	GCA_001808185.1	+	1919778	1919990	-2977	-2765	0	AOY00581.1	hypothetical protein		Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Jeongeupia	Jeongeupia sp. USM3
00018	A0A1D9BE35_9NEIS	GCA_001808185.1	+	1920440	1921831	-2315	-924	21	AOY02282.1	tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB		Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Jeongeupia	Jeongeupia sp. USM3
00018	A0A1D9BE35_9NEIS	GCA_001808185.1	+	1922118	1922738	-637	-17	0	AOY00582.1	hypothetical protein		Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Jeongeupia	Jeongeupia sp. USM3
00018	A0A1D9BE35_9NEIS	GCA_001808185.1	+	1922756	1923760	1	1005	23	AOY00583.1	phosphate starvation-inducible protein PhoH		Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Jeongeupia	Jeongeupia sp. USM3
00018	A0A1D9BE35_9NEIS	GCA_001808185.1	+	1923757	1924230	1002	1475	22	AOY00584.1	rRNA maturation RNase YbeY		Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Jeongeupia	Jeongeupia sp. USM3
00018	A0A1D9BE35_9NEIS	GCA_001808185.1	+	1924239	1925096	1484	2341	19	AOY00585.1	magnesium/cobalt efflux protein		Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Jeongeupia	Jeongeupia sp. USM3
00018	A0A1D9BE35_9NEIS	GCA_001808185.1	+	1925096	1926589	2341	3834	20	AOY00586.1	apolipoprotein N-acyltransferase	TM	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Jeongeupia	Jeongeupia sp. USM3
00018	A0A1D9BE35_9NEIS	GCA_001808185.1	+	1927018	1928283	4263	5528	0	AOY02283.1	hypothetical protein		Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Jeongeupia	Jeongeupia sp. USM3

00019	A0A1F2T079_9BACT	GCA_001767195.1	+	23953	24377	-4132	-3708	0	OFW14527.1	dCTP deaminase		Bacteria	Acidobacteria	Acidobacteria_na	Acidobacteria_na_na	Acidobacteria	Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21
00019	A0A1F2T079_9BACT	GCA_001767195.1	+	24472	24993	-3613	-3092	0	OFW14528.1	gamma carbonic anhydrase family protein		Bacteria	Acidobacteria	Acidobacteria_na	Acidobacteria_na_na	Acidobacteria	Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21
00019	A0A1F2T079_9BACT	GCA_001767195.1	+	24996	26321	-3089	-1764	0	OFW14529.1	histidine--tRNA ligase		Bacteria	Acidobacteria	Acidobacteria_na	Acidobacteria_na_na	Acidobacteria	Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21
00019	A0A1F2T079_9BACT	GCA_001767195.1	+	26314	28089	-1771	4	0	OFW14530.1	aspartate--tRNA ligase		Bacteria	Acidobacteria	Acidobacteria_na	Acidobacteria_na_na	Acidobacteria	Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21
00019	A0A1F2T079_9BACT	GCA_001767195.1	+	28086	29045	1	960	23	OFW14531.1	hypothetical protein		Bacteria	Acidobacteria	Acidobacteria_na	Acidobacteria_na_na	Acidobacteria	Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21
00019	A0A1F2T079_9BACT	GCA_001767195.1	+	29143	29550	1058	1465	22	OFW14544.1	rRNA maturation RNase YbeY		Bacteria	Acidobacteria	Acidobacteria_na	Acidobacteria_na_na	Acidobacteria	Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21
00019	A0A1F2T079_9BACT	GCA_001767195.1	+	29547	30782	1462	2697	19	OFW14532.1	hypothetical protein	TM	Bacteria	Acidobacteria	Acidobacteria_na	Acidobacteria_na_na	Acidobacteria	Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21
00019	A0A1F2T079_9BACT	GCA_001767195.1	+	31105	31992	3020	3907	6	OFW14533.1	GTPase Era		Bacteria	Acidobacteria	Acidobacteria_na	Acidobacteria_na_na	Acidobacteria	Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21
00019	A0A1F2T079_9BACT	GCA_001767195.1	+	32262	33629	4177	5544	0	OFW14534.1	magnesium transporter	TM	Bacteria	Acidobacteria	Acidobacteria_na	Acidobacteria_na_na	Acidobacteria	Acidobacteria bacterium RIFCSPLOWO2_02_FULL_67_21

00020	E4U8H2_OCEP5	GCA_000183745.1	+	1221362	1221808	-3259	-2813	0	ADR36648.1	UspA domain-containing protein		Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
00020	E4U8H2_OCEP5	GCA_000183745.1	+	1221824	1223104	-2797	-1517	0	ADR36649.1	protein of unknown function DUF107	TM	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
00020	E4U8H2_OCEP5	GCA_000183745.1	+	1223108	1224082	-1513	-539	0	ADR36650.1	band 7 protein	TM	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
00020	E4U8H2_OCEP5	GCA_000183745.1	+	1224086	1224613	-535	-8	0	ADR36651.1	hypothetical protein		Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
00020	E4U8H2_OCEP5	GCA_000183745.1	+	1224622	1225647	1	1026	23	ADR36652.1	PhoH family protein		Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
00020	E4U8H2_OCEP5	GCA_000183745.1	+	1225634	1226059	1013	1438	22	ADR36653.1	protein of unknown function UPF0054		Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
00020	E4U8H2_OCEP5	GCA_000183745.1	+	1226014	1226424	1393	1803	5	ADR36654.1	diacylglycerol kinase	TM	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
00020	E4U8H2_OCEP5	GCA_000183745.1	+	1226430	1227800	1809	3179	19	ADR36655.1	protein of unknown function DUF21	TM	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977
00020	E4U8H2_OCEP5	GCA_000183745.1	+	1227810	1228208	3189	3587	10	ADR36656.1	cytidine deaminase		Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Oceanithermus	Oceanithermus profundus DSM 14977

00021	Q2S2P3_SALRD	GCA_000013045.1	+	1774087	1775328	-5463	-4222	0	ABC46242.1	conserved hypothetical protein		Bacteria	Bacteroidetes	Bacteroidetes_na	Bacteroidetes Order II. Incertae sedis	Salinibacter	Salinibacter ruber DSM 13855
00021	Q2S2P3_SALRD	GCA_000013045.1	-	1773108	1774094	-4229	-3243	0	ABC45197.1	Protein of unknown function (DUF980) superfamily	TM	Bacteria	Bacteroidetes	Bacteroidetes_na	Bacteroidetes Order II. Incertae sedis	Salinibacter	Salinibacter ruber DSM 13855
00021	Q2S2P3_SALRD	GCA_000013045.1	+	1770858	1772933	-3068	-993	0	ABC45660.1	peptidylprolyl cis-trans isomerase	TM	Bacteria	Bacteroidetes	Bacteroidetes_na	Bacteroidetes Order II. Incertae sedis	Salinibacter	Salinibacter ruber DSM 13855
00021	Q2S2P3_SALRD	GCA_000013045.1	-	1769969	1770826	-961	-104	0	ABC44289.1	diaminopimelate epimerase		Bacteria	Bacteroidetes	Bacteroidetes_na	Bacteroidetes Order II. Incertae sedis	Salinibacter	Salinibacter ruber DSM 13855
00021	Q2S2P3_SALRD	GCA_000013045.1	+	1768902	1769864	1	963	23	ABC43690.1	PhoH family protein		Bacteria	Bacteroidetes	Bacteroidetes_na	Bacteroidetes Order II. Incertae sedis	Salinibacter	Salinibacter ruber DSM 13855
00021	Q2S2P3_SALRD	GCA_000013045.1	-	1767934	1768788	1077	1931	0	ABC45405.1	3-hydroxybutyryl-CoA dehydrogenase		Bacteria	Bacteroidetes	Bacteroidetes_na	Bacteroidetes Order II. Incertae sedis	Salinibacter	Salinibacter ruber DSM 13855
00021	Q2S2P3_SALRD	GCA_000013045.1	-	1767213	1767653	2212	2652	0	ABC46034.1	aspartate 1-decarboxylase		Bacteria	Bacteroidetes	Bacteroidetes_na	Bacteroidetes Order II. Incertae sedis	Salinibacter	Salinibacter ruber DSM 13855
00021	Q2S2P3_SALRD	GCA_000013045.1	-	1766284	1767171	2694	3581	0	ABC43779.1	pantoate--beta-alanine ligase		Bacteria	Bacteroidetes	Bacteroidetes_na	Bacteroidetes Order II. Incertae sedis	Salinibacter	Salinibacter ruber DSM 13855
00021	Q2S2P3_SALRD	GCA_000013045.1	+	1765462	1767198	2667	4403	0	ABC44328.1	hypothetical protein		Bacteria	Bacteroidetes	Bacteroidetes_na	Bacteroidetes Order II. Incertae sedis	Salinibacter	Salinibacter ruber DSM 13855

00022	Q9RSY1_DEIRA	GCA_000008565.1	-	2014742	2015440	-2763	-2065	0	AAF11543.1	conserved hypothetical protein	TM	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcus	Deinococcus radiodurans R1
00022	Q9RSY1_DEIRA	GCA_000008565.1	+	2013610	2014671	-1994	-933	0	AAF11542.1	conserved hypothetical protein		Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcus	Deinococcus radiodurans R1
00022	Q9RSY1_DEIRA	GCA_000008565.1	+	2013224	2013613	-936	-547	0	AAF11550.1	hypothetical protein		Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcus	Deinococcus radiodurans R1
00022	Q9RSY1_DEIRA	GCA_000008565.1	+	2012793	2013227	-550	-116	0	AAF11541.1	conserved hypothetical protein		Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcus	Deinococcus radiodurans R1
00022	Q9RSY1_DEIRA	GCA_000008565.1	+	2011534	2012676	1	1143	23	AAF11540.1	PhoH-related protein		Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcus	Deinococcus radiodurans R1
00022	Q9RSY1_DEIRA	GCA_000008565.1	+	2010710	2011231	1446	1967	0	AAF11549.1	hypothetical protein		Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcus	Deinococcus radiodurans R1
00022	Q9RSY1_DEIRA	GCA_000008565.1	+	2009752	2010597	2080	2925	0	AAF11538.1	degV protein		Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcus	Deinococcus radiodurans R1
00022	Q9RSY1_DEIRA	GCA_000008565.1	+	2008475	2009749	2928	4202	0	AAF11537.1	beta-lactamase%2C putative		Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcus	Deinococcus radiodurans R1
00022	Q9RSY1_DEIRA	GCA_000008565.1	+	2007783	2008421	4256	4894	0	AAF11536.1	thymidine kinase		Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcus	Deinococcus radiodurans R1

00023	R7AQW7_9BACE	GCA_000434155.1	+	115983	117275	-3186	-1894	0	CDD55825.1	phosphoribosyl-ATP diphosphatase		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroides	Bacteroides pectinophilus CAG:437
00023	R7AQW7_9BACE	GCA_000434155.1	+	115647	115823	-1734	-1558	2	CDD55824.1	30S ribosomal protein S21		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroides	Bacteroides pectinophilus CAG:437
00023	R7AQW7_9BACE	GCA_000434155.1	+	115286	115531	-1442	-1197	0	CDD55823.1	putative uncharacterized protein		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroides	Bacteroides pectinophilus CAG:437
00023	R7AQW7_9BACE	GCA_000434155.1	+	114069	115271	-1182	20	0	CDD55822.1	putative uncharacterized protein	TM	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroides	Bacteroides pectinophilus CAG:437
00023	R7AQW7_9BACE	GCA_000434155.1	+	113051	114088	1	1038	23	CDD55821.1	putative uncharacterized protein		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroides	Bacteroides pectinophilus CAG:437
00023	R7AQW7_9BACE	GCA_000434155.1	+	112540	113061	1028	1549	22	CDD55820.1	probable rRNA maturation factor		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroides	Bacteroides pectinophilus CAG:437
00023	R7AQW7_9BACE	GCA_000434155.1	+	111428	112543	1546	2661	0	CDD55819.1	putative uncharacterized protein		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroides	Bacteroides pectinophilus CAG:437
00023	R7AQW7_9BACE	GCA_000434155.1	+	110982	111386	2703	3107	10	CDD55818.1	putative uncharacterized protein		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroides	Bacteroides pectinophilus CAG:437
00023	R7AQW7_9BACE	GCA_000434155.1	+	110286	110888	3201	3803	0	CDD55817.1	putative uncharacterized protein		Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroides	Bacteroides pectinophilus CAG:437

00024	ACC81393.1	GCA_000020025.1	-	3529312	3529992	-3669	-2989	0	ACC81389.1	protein of unknown function DUF820		Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc punctiforme PCC 73102
00024	ACC81393.1	GCA_000020025.1	+	3530157	3531623	-2824	-1358	0	ACC81390.1	signal recognition particle protein		Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc punctiforme PCC 73102
00024	ACC81393.1	GCA_000020025.1	+	3531822	3532082	-1159	-899	18	ACC81391.1	ribosomal protein S16		Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc punctiforme PCC 73102
00024	ACC81393.1	GCA_000020025.1	+	3532045	3532479	-936	-502	17	ACC81392.1	conserved hypothetical protein		Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc punctiforme PCC 73102
00024	ACC81393.1	GCA_000020025.1	+	3532982	3533935	1	954	25	ACC81393.1	PhoH family protein		Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc punctiforme PCC 73102
00024	ACC81393.1	GCA_000020025.1	+	3534027	3534431	1046	1450	16	ACC81394.1	conserved hypothetical protein		Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc punctiforme PCC 73102
00024	ACC81393.1	GCA_000020025.1	-	3534471	3535586	1490	2605	0	ACC81395.1	conserved hypothetical protein	TM	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc punctiforme PCC 73102
00024	ACC81393.1	GCA_000020025.1	+	3535875	3536675	2894	3694	0	ACC81396.1	conserved hypothetical protein		Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc punctiforme PCC 73102
00024	ACC81393.1	GCA_000020025.1	+	3536763	3538583	3782	5602	15	ACC81397.1	ABC transporter related	TM	Bacteria	Cyanobacteria	Cyanobacteria_na	Nostocales	Nostoc	Nostoc punctiforme PCC 73102

00025	WP_009632337.1	GCF_000332075.2	-	2418162	2419421	-2936	-1677	0	WP_009632332.1	HAMP domain-containing histidine kinase		Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509
00025	WP_009632337.1	GCF_000332075.2	-	2419408	2420091	-1690	-1007	0	WP_009632333.1	response regulator transcription factor		Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509
00025	WP_009632337.1	GCF_000332075.2	+	2420351	2420614	-747	-484	18	WP_009632335.1	30S ribosomal protein S16		Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509
00025	WP_009632337.1	GCF_000332075.2	+	2420580	2421005	-518	-93	17	WP_028954273.1	KH domain-containing protein		Bacteria	Cyanobacteria	Cyanobacteria_na	Synechococcales	Synechocystis	Synechocystis sp. PCC 7509
